ticker,IBOXUMAE CBBT Curncy,ITRXESE CBBT Curncy,IHYG EU Equity,ERIXCDIG Index,VIX Index,ERIXITSE Index,IBOXHYAE CBBT Curncy,ERINCDHY Index,ITRXEBE CBBT Curncy,V2X Index,SPX Index,ERIXITEU Index,ITRXEXE CBBT Curncy,TYVIX Index,ERIXITXO Index,SX5E Index,IEF Equity,TY1 Comdty,SPJGBV Index,AGG Equity,HYG Equity,LQD Equity,JB1 Comdty,SRVIX Index,USFS0110 CMPN Curncy,SPX Index,SX5E Index,IEF Equity,AGG Equity,HYG Equity,LQD Equity,IHYG EU Equity,TY1 Comdty,JB1 Comdty
2007-04-27,,,,100.0747,12.45,100.1139,,100.7362,,18.0183,1494.07,100.1721,,4.03,101.8192,4383.13,82.91,107.84375,,100.12,105.6,107.21,134.36,,5.2686,2465.599,5617.9297,100.0512,115.4927,105.6,134.95661,,4.994,1.908
2007-04-30,,,,100.0704,14.22,100.1098,,100.6756,,18.3379,1482.37,100.1768,,4.23,101.8075,4392.34,83.27,108.328125,,100.46,105.61,107.73,,,5.1925,2446.2966,5634.4032,100.4857,115.8849,105.61,135.61119,,4.9350000000000005,
2007-05-01,,,,100.0754,13.51,100.0958,,100.5769,,,1486.3,100.1734,,4.2,101.7419,4392.41,82.96,108.21875,,100.02,105.33,107.19,134.58,,5.2094,2452.7937,5634.493,100.491,115.8183,105.6232,135.53583,,4.948,1.888
2007-05-02,,,,100.0898,13.08,100.0962,,100.3628,,18.1807,1495.92,100.1867,,3.98,101.8375,4415.48,82.86,108.171875,,100.05,105.29,107.16,134.46,,5.2113,2468.9369,5667.1452,100.3699,115.853,105.5831,135.4979,,4.954,1.899
2007-05-03,,,,100.0953,13.09,100.1004,,100.5897,,17.7993,1502.39,100.1913,,3.9,101.7993,4427.32,82.77,107.953125,,99.94,105.3,107.01,134.48,,5.2371,2480.3363,5687.1177,100.2609,115.7256,105.5931,135.30823,,4.981,1.897
2007-05-04,,,,100.0939,12.91,100.1007,,100.5777,,17.0574,1505.62,100.194,,3.81,101.8416,4445.59,82.98,108.21875,,100.07,105.43,107.27,,,5.2038,2485.7251,5727.2384,100.5153,115.8762,105.7235,135.63699,,4.948,
2007-05-07,,,,100.1006,13.15,,,100.6646,,17.1331,1509.48,,,3.8,,4441.31,83.05,108.234375,,100.17,105.42,107.4,134.3,,5.184,2492.1894,5725.1289,100.6001,115.992,105.7135,135.80137,,4.946,1.913
2007-05-08,,,,100.1001,13.21,100.1016,,100.6825,,17.6021,1507.72,100.1924,,3.86,101.8306,4411.32,83.05,108.265625,,100.06,105.5,107.34,134.22,,5.1888,2489.4844,5686.4699,100.6001,115.8646,105.7937,135.7255,,4.942,1.92
2007-05-09,,,,100.1147,12.88,100.1022,,100.8309,,17.2449,1512.58,100.193,,3.7199999999999998,101.8935,4425.03,82.78,107.953125,,99.94,105.22,107.17,134.05,,5.2272,2498.1795,5704.1429,100.273,115.7256,105.5129,135.51054,,4.981,1.935
2007-05-10,,,,100.1142,13.6,100.1074,,100.7563,,17.8736,1491.47,100.2007,,3.76,101.9849,4391.87,82.99,108.140625,,100.11,105.6,107.22,133.95,,5.2058,2463.7188,5662.5788,100.5274,115.9225,105.894,135.57377,,4.958,1.944
2007-05-11,,,,100.1233,12.95,100.1054,,100.88,,17.4643,1505.85,100.2016,,3.74,101.953,4423.07,82.82,107.96875,,99.91,105.66,107.11,134.22,,5.2399000000000004,2487.7257,5703.8132,100.3215,115.6909,105.9541,135.43468,,4.979,1.92
2007-05-14,,,,100.1397,13.96,100.1066,,100.8647,,18.0399,1503.15,100.2063,,3.9,102.0692,4413.72,82.7,107.84375,,99.93,105.65,107.0,134.06,,5.2579,2483.411,5691.7558,100.1761,115.7141,105.9441,135.29559,,4.994,1.9340000000000002
2007-05-15,,,,100.1343,14.01,100.1067,,100.8407,,17.6714,1501.19,100.215,,3.89,102.1136,4441.03,82.69,107.6875,,99.89,105.57,106.76,133.91,,5.2703,2480.4031,5730.3824,100.164,115.6677,105.8639,134.99212,,5.013,1.948
2007-05-16,,,,100.1385,13.5,100.1082,,100.9238,,17.6907,1514.14,100.2214,,3.74,102.105,4422.62,82.64,107.6875,,99.91,105.85,107.01,134.08,,5.2778,2502.5265,5706.6274,100.1034,115.6909,106.1447,135.30823,,5.013,1.933
2007-05-17,,,,100.1367,13.51,100.1049,,100.8477,,17.4461,1512.75,100.2391,,3.83,102.0205,4428.57,82.42,107.359375,,99.74,105.82,106.69,134.44,,5.3314,2500.437,5719.4723,99.8369,115.494,106.1146,134.90361,,5.053,1.901
2007-05-18,,,,100.1516,12.76,100.108,,100.9164,,16.0852,1522.75,100.245,,4.05,102.076,4480.81,82.18,107.046875,,99.45,105.8501,106.39,134.29,,5.3981,2516.9738,5792.5207,99.5462,115.1582,106.1448,134.52428,,5.092,1.9140000000000001
2007-05-21,,,,100.1601,13.3,100.1167,,101.1233,,16.1341,1525.1,100.2591,,4.04,102.2382,4465.54,82.29,107.140625,,99.65,105.95,106.53,134.17,,5.3647,2520.8631,5800.6525,99.6795,115.3898,106.2449,134.7013,,5.08,1.925
2007-05-22,,,,100.1878,13.06,100.1266,,101.3029,,15.9025,1524.12,100.2683,,4.1,102.4228,4469.88,82.06,106.875,,99.45,105.96,106.19,134.29,,5.4115,2519.2383,5806.2901,99.4009,115.1582,106.255,134.27139,,5.113,1.9140000000000001
2007-05-23,,,,100.2032,13.24,100.1271,,101.2886,,15.6061,1522.28,100.2881,,4.05,102.5609,4499.69,81.9,106.703125,,99.37,105.88,106.09,133.86,,5.4348,2516.2435,5845.0127,99.207,115.0656,106.1747,134.14494,,5.135,1.952
2007-05-24,,,,100.1834,14.08,100.1298,,101.0871,,16.718,1507.51,100.3033,,4.08,102.5243,4452.7,82.01,106.6875,,99.41,105.91,106.22,133.7,,5.4286,2492.1308,5790.7113,99.3403,115.1119,106.2048,134.30932,,5.136,1.967
2007-05-25,,,,100.1955,13.34,100.1307,,101.1673,,15.9927,1515.73,100.2994,,4.03,102.4767,4463.52,81.92,106.65625,,99.36,106.06,106.15,133.43,,5.4517,2505.743,5813.7474,99.2313,115.054,106.3552,134.22081,,5.14,1.991
2007-05-28,,,,,,,,,,,,,,,,4475.46,,,,,,,133.43,,5.4472,,5829.2992,,,,,,,1.991
2007-05-29,,,,100.1827,13.53,100.1325,,101.1592,,16.3646,1518.11,100.3132,,4.25,102.604,4474.81,81.75,106.5,,99.26,105.64,105.94,133.17,,5.475,2509.968,5830.5824,99.0253,114.9382,105.9341,133.95528,,5.16,2.014
2007-05-30,,,,100.18,12.83,100.1323,,101.1132,,16.4949,1530.23,100.2995,,4.19,102.4667,4468.72,81.8301,106.5,,99.38,105.88,106.02,133.22,,5.457,2530.9377,5822.6473,99.1224,115.0772,106.1747,134.05643,,5.16,2.01
2007-05-31,,,,100.1909,13.05,100.1324,,101.2284,,15.7865,1530.62,100.3126,,4.38,102.6032,4512.65,81.8,106.390625,,99.16,105.71,105.93,133.17,,5.474,2531.6424,5879.8871,99.0859,114.8224,106.0043,133.94263,,5.173,2.014
2007-06-01,,,,100.204,12.78,100.1348,,101.3816,,15.2943,1536.34,100.3221,,4.07,102.6628,4556.97,81.12,105.96875,,98.63,105.11,105.03,132.86,,5.5544,2541.0979,5937.6351,98.661,114.7044,105.9897,133.43242,,5.226,2.042
2007-06-04,,,,100.2123,13.29,100.1357,,101.403,,16.505,1539.18,100.3277,,4.04,102.6806,4537.81,81.25,106.125,,98.75,105.2,105.2,132.74,,5.5391,2545.8927,5912.6701,98.8191,114.844,106.0805,133.64839,,5.207,2.053
2007-06-05,,,,100.2177,13.63,100.139,,101.3619,,16.5452,1530.95,100.3295,,4.19,102.6689,4513.18,80.99,105.84375,,98.47,105.05,104.86,132.4,,5.6027000000000005,2532.3766,5881.4958,98.5029,114.5184,105.9292,133.21645,,5.242,2.084
2007-06-06,,,,100.1778,14.87,100.138,,101.1895,,18.537,1517.38,100.3168,,4.31,102.4922,4437.29,81.03,105.953125,,98.51,104.92,104.95,132.47,,5.5783000000000005,2510.5658,5782.5973,98.5515,114.5649,105.7981,133.33079,,5.228,2.078
2007-06-07,,,,100.1148,17.06,100.1381,,100.9221,,19.5603,1490.72,100.2838,,4.72,102.1048,4381.45,80.22,105.234375,,97.83,104.43,103.83,132.24,,5.8023,2466.5629,5719.5898,97.5664,113.7741,105.304,131.90791,,5.318,2.099
2007-06-08,,,,100.1437,14.84,100.1383,,100.9551,,18.8901,1507.67,100.2489,,5.37,101.8951,4376.42,80.37,105.1875,,97.71,104.15,103.88,131.87,,5.7709,2494.6216,5713.0236,97.7488,113.6345,105.0217,131.97143,,5.324,2.133
2007-06-11,,,,100.1464,14.71,100.1373,,101.085,,18.2508,1509.12,100.275,,5.0,102.045,4415.5,80.16,105.15625,,97.78,103.93,103.56,131.89,,5.8292,2497.0649,5764.039,97.4934,113.7159,104.7999,131.5649,,5.328,2.1310000000000002
2007-06-12,,,,100.1121,16.67,100.1374,,100.6626,,18.8332,1493.0,100.2765,,6.08,101.9856,4383.02,79.59,104.515625,,97.2,103.4,103.003,131.42,,6.0146,2470.3852,5721.6393,96.8002,113.0414,104.2654,130.85727,,5.409,2.174
2007-06-13,,,,100.1171,14.73,100.1408,,100.8407,,18.5551,1515.67,100.2644,,6.04,101.9698,4401.68,79.85,104.71875,,97.35,103.58,103.45,131.05,,5.877,2508.5082,5745.9983,97.1164,113.2158,104.4469,131.42515,,5.384,2.209
2007-06-14,,,,100.1266,13.64,100.1356,,100.7917,,16.872,1522.97,100.2891,,5.49,102.0941,4485.04,79.87,104.625,,97.54,103.66,103.42,131.12,,5.8964,2520.7511,5854.8173,97.1407,113.4368,104.5276,131.38704,,5.395,2.202
2007-06-15,,,,100.1528,13.94,100.1407,,101.0398,,15.9641,1532.91,100.3051,,4.9,102.4928,4551.0,80.22,104.90625,,97.89,103.64,103.8295,131.3,,5.8227,2537.1972,5940.9221,97.5664,113.8438,104.5074,131.90728,,5.36,2.185
2007-06-18,,,,100.1466,13.42,100.139,,101.0209,,16.7665,1531.05,100.316,,4.85,102.5593,4530.22,80.18,105.09375,,97.96,103.7,103.82,131.64,,5.7871,2534.1337,5920.824,97.5177,113.9253,104.5679,131.89521,,5.336,2.154
2007-06-19,,,,100.1105,12.85,100.1394,,100.6918,,16.1299,1533.7,100.3123,,4.61,102.5024,4527.22,80.57,105.515625,,98.27,103.83,104.49,131.35,,5.7234,2538.5702,5916.9031,97.9921,114.2858,104.699,132.74639,,5.283,2.181
2007-06-20,,,,100.0458,14.67,100.1386,,100.2092,,15.9242,1512.84,100.2931,,5.04,102.4902,4545.61,80.3101,105.25,,97.97,102.9101,103.99,131.7,,5.8021,2504.0842,5940.9381,97.676,113.9369,103.7714,132.11118,,5.316,2.148
2007-06-21,,,,100.0287,14.21,100.1388,,99.9585,,16.9599,1522.19,100.2446,,5.47,102.0227,4488.66,80.21,104.75,,97.8499,103.1,103.72,131.49,,5.8862,2520.117,5868.0798,97.5542,113.7972,103.9629,131.76817,,5.38,2.168
2007-06-22,,,,99.9764,15.75,100.1173,,99.5902,,17.3112,1502.56,100.2017,,5.33,101.7491,4479.36,80.45,104.96875,,98.08,103.3,104.0,131.67,,5.8343,2487.6244,5855.9218,97.8461,114.0648,104.1646,132.12388,,5.352,2.151
2007-06-25,,,,99.9564,16.65,100.101,,98.9965,,17.8097,1497.74,100.1621,,5.25,101.5281,4471.13,80.71,105.40625,,98.17,102.7,104.12,131.7,,5.7713,2479.6461,5845.1627,98.1624,114.1695,103.5596,132.27634,,5.297,2.148
2007-06-26,,,,99.9823,18.89,100.0677,,99.0549,,18.9275,1492.89,100.1621,,5.35,101.5633,4433.04,80.73,105.265625,,98.05,103.0,104.1,131.75,,5.7747,2471.7121,5795.3671,98.1867,114.0299,103.8621,132.25093,,5.314,2.144
2007-06-27,,,,99.9788,15.53,100.0596,,98.8623,,18.9061,1506.35,100.1378,,5.26,101.305,4412.12,80.72,105.484375,,98.24,102.64,104.1,131.94,,5.7713,2494.4482,5768.0182,98.1745,114.2509,103.4991,132.25093,,5.287,2.126
2007-06-28,,,,99.9707,15.54,100.06,,99.0307,,17.7652,1505.71,100.1433,,4.92,101.259,4457.99,80.67,105.203125,,98.17,102.1,103.99,131.56,,5.7907,2493.4483,5827.9846,98.1137,114.1695,102.9545,132.11118,,5.322,2.161
2007-06-29,,,,99.8981,16.23,100.0556,,98.254,,16.8985,1503.35,100.1425,,4.85,101.1955,4489.77,81.09,105.703125,,98.36,101.81,104.58,132.01,,5.715,2489.5563,5869.5309,98.6245,114.3904,102.6621,132.86073,,5.259,2.12
2007-07-02,,,,99.8923,15.4,100.0279,,98.2084,,17.6313,1519.43,100.092,,4.72,100.6364,4470.26,80.9,105.9375,,98.2,102.0,103.85,131.9,,5.6693999999999996,2516.2063,5846.7687,98.7745,114.6935,103.4614,132.5327,,5.23,2.13
2007-07-03,,,,99.8738,14.92,100.0127,,98.37,,16.8133,1524.87,100.0963,,4.87,100.7045,4513.01,80.66,105.59375,,98.09,101.81,103.87,131.95,,5.7199,2525.7278,5902.6825,98.4815,114.565,103.2686,132.55822,,5.273,2.125
2007-07-04,,,,,,100.029,,,,16.8956,,100.1311,,,101.0233,4524.24,,,,,,,131.9,,5.7244,,5917.3705,,,,,,,2.13
2007-07-05,,,,99.8608,15.48,100.0489,,98.1391,,17.9114,1525.4,100.1247,,4.88,100.8463,4491.87,80.21,104.9375,,97.68,101.44,103.2,131.6,,5.8404,2526.6297,5875.7459,97.9321,114.0862,102.8933,131.70317,,5.356,2.158
2007-07-06,,,,99.8455,14.72,100.0339,,97.889,,16.7459,1530.44,100.0853,,4.87,100.5286,4524.45,80.02,104.609375,,97.51,101.55,103.0,131.45,,5.8976,2535.704,5918.3633,97.7001,113.8876,103.0049,131.44793,,5.397,2.171
2007-07-09,,,,99.855,15.16,100.0461,,98.1218,,17.0812,1531.85,100.0895,,4.8,100.5028,4528.76,80.31,104.84375,,97.68,101.86,103.21,131.31,,5.8566,2538.0607,5924.0012,98.0542,114.0862,103.3194,131.71593,,5.368,2.184
2007-07-10,,,,99.6975,17.57,100.0311,,97.1411,,18.3362,1510.12,100.0097,,5.18,99.6005,4474.15,80.86,105.625,,98.1,101.59,103.92,131.25,,5.7485,2502.051,5853.9184,98.7257,114.5767,103.0455,132.62203,,5.269,2.19
2007-07-11,,,,99.6238,16.64,99.9961,,96.5338,,18.6717,1518.76,99.8133,,5.31,98.5833,4447.52,80.58,105.421875,,97.88,100.83,103.45,132.0,,5.8308,2516.6746,5819.0761,98.3838,114.3197,102.2746,132.02222,,5.295,2.121
2007-07-12,,,,99.7985,15.54,99.9754,,97.5186,,17.519,1547.7,99.8874,,5.23,99.0614,4517.7,80.35,105.125,,97.78,101.13,103.04,131.8,,5.8551,2564.6601,5910.8986,98.103,114.2029,102.5789,131.49898,,5.332,2.1390000000000002
2007-07-13,,,,99.8738,15.15,99.9808,,97.6662,,17.3416,1552.5,99.9519,,5.01,99.56,4542.57,80.53,105.15625,,97.9,101.55,103.49,131.51,,5.8198,2572.6409,5943.4382,98.3228,114.3431,103.0049,132.07327,,5.328,2.166
2007-07-16,,,,99.8407,15.59,99.9936,,97.6819,,17.6558,1549.52,100.0117,,5.1,99.6324,4557.57,80.85,105.609375,,98.1,101.59,103.76,,,5.7546,2567.711,5963.064,98.7135,114.5767,103.0455,132.41784,,5.271,
2007-07-17,,,,99.7153,15.63,99.9782,,96.9805,,18.0287,1549.37,99.9426,,4.98,98.9468,4538.31,80.68,105.34375,,97.92,101.71,103.54,131.64,,5.7804,2567.4542,5937.8645,98.5059,114.3665,103.1672,132.13708,,5.305,2.154
2007-07-18,,,,99.5918,16.0,99.9432,,96.3839,,19.2674,1546.17,99.8278,,5.0,98.0433,4472.22,80.97,105.84375,,98.1702,100.95,103.84,131.88,,5.7628,2562.4319,5851.3932,98.86,114.6587,102.3963,132.51993,,5.242,2.132
2007-07-19,,,,99.5948,15.23,99.9485,,96.2639,,17.826999999999998,1553.08,99.8296,,4.87,98.2488,4522.64,80.96,105.734375,,98.17,101.057,103.62,131.84,,5.7440999999999995,2573.9375,5917.3621,98.8478,114.6585,102.5049,132.23917,,5.255,2.135
2007-07-20,,,,99.4686,16.95,99.8846,,95.2761,,19.3499,1534.1,99.6726,,5.29,96.8744,4445.23,81.36,106.234375,,98.4,100.8,103.91,132.08,,5.6984,2542.4877,5816.0799,99.3361,114.9271,102.2442,132.60927,,5.193,2.113
2007-07-23,,,,99.4352,16.81,99.5391,,94.4772,,19.1697,1541.57,99.6306,,5.35,96.3961,4482.75,81.33,106.171875,,98.34,100.577,103.79,132.44,,5.7071,2554.9201,5865.1705,99.2995,114.857,102.018,132.45612,,5.201,2.08
2007-07-24,,,,99.3844,18.55,99.5386,,94.315,,20.6952,1511.04,99.6164,,5.51,95.9489,4412.06,81.55,106.34375,,98.54,100.0,103.66,132.36,,5.6751000000000005,2504.3244,5772.6807,99.5681,115.0906,101.4327,132.29022,,5.179,2.088
2007-07-25,,,,99.3102,18.1,99.5719,,94.0821,,22.19,1518.09,99.6627,,5.8,96.2212,4360.9,81.66,106.59375,,98.48,99.05,103.74,132.49,,5.6692,2516.0371,5705.7436,99.7024,115.0205,100.4691,132.39232,,5.148,2.076
2007-07-26,,,,98.7597,20.74,99.2742,,92.6841,,25.1589,1482.66,99.3846,,7.7,94.8683,4252.92,82.31,107.53125,,98.83,97.65,103.52,132.5,,5.5904,2457.3279,5564.464,100.496,115.4293,99.049,132.11155,,5.032,2.075
2007-07-27,,,,98.4552,24.17,98.7006,,92.2352,,25.2216,1458.95,98.9379,,6.85,93.7263,4244.58,82.47,107.390625,,98.73,96.02,103.14,133.25,,5.6036,2418.3946,5553.5521,100.6914,115.3125,97.3957,131.6266,,5.05,2.007
2007-07-30,,,,98.4028,20.87,98.5832,,92.8216,,25.8376,1473.91,98.2912,,6.44,92.5838,4239.18,82.26,107.21875,,98.68,96.95,103.3,133.04,,5.6282,2443.2432,5546.4868,100.435,115.2541,98.339,131.83079,,5.071,2.026
2007-07-31,,,,98.4836,23.52,99.1387,,93.1645,,23.8246,1455.28,98.9711,,6.06,94.6952,4315.69,82.6,107.421875,,98.99,97.2799,103.25,133.15,,5.5619,2412.3678,5649.3653,100.8501,115.6162,98.6736,131.76698,,5.046,2.016
2007-08-01,,,,98.3806,23.67,98.778,,92.8856,,27.474,1465.81,98.6726,,6.49,93.8632,4237.05,82.05,107.453125,,98.33,96.45,103.09,133.5,,5.595,2429.9857,5548.3497,100.5719,115.3489,98.471,132.19064,,5.042,1.9849999999999999
2007-08-02,,,,98.5938,21.22,98.8172,,93.8719,,24.7526,1472.2,98.9602,,6.29,95.1364,4288.66,82.11,107.46875,,98.28,97.0,102.95,133.18,,5.5637,2441.1598,5615.9322,100.6454,115.2902,99.0326,132.01112,,5.04,2.013
2007-08-03,,,,98.2914,25.16,98.7653,,93.7368,,25.5517,1433.06,98.868,,6.31,94.8618,4229.19,82.64,107.875,,98.71,97.0,103.46,133.42,,5.5032,2376.4108,5538.0572,101.295,115.7947,99.0326,132.66509,,4.99,1.992
2007-08-06,,,,98.3963,22.94,98.5497,,94.4403,,26.2291,1467.67,98.6444,,6.6,94.4175,4202.78,82.31,107.671875,,98.55,96.79,103.1,133.78,,5.5428,2433.857,5503.4737,100.8906,115.607,98.8182,132.20347,,5.015,1.959
2007-08-07,,,,98.6669,21.56,98.7429,,95.2997,,24.6108,1476.71,98.9251,,6.14,95.5936,4276.8,82.3,107.5625,,98.48,97.48,103.38,133.86,,5.534,2448.9349,5600.4017,100.8783,115.5248,99.5226,132.56251,,5.028,1.952
2007-08-08,,,,99.1069,21.45,99.0209,,96.2783,,21.9195,1497.48,99.3224,,5.95,97.1206,4364.22,81.73,106.859375,,98.36,98.63,103.49,133.52,,5.6166,2484.223,5715.5168,100.1796,115.3841,100.6967,132.70356,,5.115,1.983
2007-08-09,,,,98.8325,26.48,98.8138,,95.6994,,25.4669,1453.09,99.1518,,7.02,96.7857,4275.18,82.19,107.375,,98.48,98.53,103.4,133.38,,5.5546,2411.0404,5602.3654,100.7435,115.5248,100.5946,132.58815,,5.052,1.995
2007-08-10,,,,98.8289,28.3,98.5505,,95.5627,,30.7365,1453.64,99.0414,,7.06,96.2903,4161.29,82.07,107.484375,,98.15,98.33,102.94,134.28,,5.6084,2411.9497,5456.4983,100.5964,115.1377,100.3904,131.9983,,5.038,1.915
2007-08-13,,,,98.5609,26.57,98.6636,,95.5687,,27.704,1452.92,99.1751,,6.99,97.2994,4255.79,82.2,107.53125,,98.33,99.05,103.3,134.4,,5.5613,2411.1175,5580.4116,100.7557,115.3489,101.1255,132.45992,,5.032,1.904
2007-08-14,,,,98.4475,27.68,98.5779,,95.2917,,29.0197,1426.54,98.9595,,6.82,96.678,4195.6,82.5,107.875,,98.6,98.28,103.94638,134.32,,5.5742,2367.6018,5501.4873,101.1234,115.6656,100.3394,133.28876,,4.99,1.911
2007-08-15,,,,98.3319,30.67,98.4535,,94.8827,,29.1764,1406.7,98.9293,,6.68,96.5002,4183.06,82.65,108.1875,,98.73,98.83,103.66481,135.0,,5.5698,2335.3315,5485.0443,101.3073,115.8181,100.90090000000001,132.92772,,4.952,1.851
2007-08-16,,,,98.269,30.83,98.2973,,94.6623,,34.7419,1411.27,98.7775,,7.6,95.5611,4062.33,82.97,108.859375,,98.67,98.7,102.66,135.05,,5.5465,2343.0135,5326.7368,101.6995,115.7477,100.7682,131.63926,,4.87,1.847
2007-08-17,,,,98.6364,29.99,98.3486,,96.0655,,32.4534,1445.94,99.0058,,7.03,96.8591,4157.2,83.03,108.59375,,98.89,99.7,102.84,136.27,,5.5456,2400.585,5451.1353,101.7731,116.0058,101.7891,131.87007,,4.9030000000000005,1.741
2007-08-20,,,,98.6633,26.33,98.5177,,96.2701,,31.1272,1445.55,99.1972,,7.38,97.3237,4173.29,83.21,108.78125,,98.8,98.75,103.58,135.85,,5.4764,2399.9359,5472.2333,101.9937,115.9002,100.8192,132.81896,,4.88,1.7770000000000001
2007-08-21,,,,98.6916,25.25,98.5062,,96.2178,,29.0309,1447.12,99.1442,,7.43,97.2041,4175.07,83.57,109.078125,,99.26,98.24,103.79,136.1,,5.4371,2402.5454,5474.5674,102.435,116.4398,100.2985,133.08824,,4.844,1.756
2007-08-22,,,,98.9745,22.89,98.7271,,96.7732,,26.4955,1464.07,99.2809,,7.04,97.5835,4226.52,83.3,108.84375,,99.18,99.0,104.0,135.86,,5.4445,2430.8252,5542.0312,102.104,116.346,101.0745,133.35752,,4.872,1.776
2007-08-23,,,,99.0915,22.62,98.8327,,97.0328,,26.0374,1462.5,99.422,,6.78,97.9193,4225.89,83.33,108.8125,,99.3,99.6,104.05,135.41,,5.4311,2428.2613,5541.2052,102.1408,116.4868,101.687,133.42164,,4.876,1.815
2007-08-24,,,,99.1776,20.72,98.7296,,97.1154,,24.4903,1479.37,99.3985,,6.45,97.7483,4238.63,83.36,108.65625,,99.05,99.85,104.28,135.53,,5.3463,2456.5243,5557.9105,102.1776,116.1935,101.9423,133.71656,,4.895,1.8050000000000002
2007-08-27,,,,99.0953,22.72,,,97.064,,24.4916,1466.79,,,6.46,,4240.95,83.59,108.84375,,99.35,100.5,104.0,135.44,,5.3167,2435.6529,5560.9526,102.4595,116.5454,102.6059,133.35752,,4.872,1.813
2007-08-28,,,,98.7595,26.3,98.6654,,95.9811,,27.3264,1432.36,99.3109,,6.78,97.309,4170.68,84.02,109.5,,99.75,100.1501,104.89,135.45,,5.2974,2378.59,5468.811,102.9866,117.0147,102.2487,134.49875,,4.793,1.812
2007-08-29,,,,98.7548,23.81,98.5668,,96.1292,,26.5383,1463.76,99.2438,,6.62,97.1774,4193.58,83.7,109.390625,,99.55,100.55,104.41,135.68,,5.3612,2431.352,5498.8386,102.5943,116.78,102.657,133.88326,,4.806,1.792
2007-08-30,,,,98.6745,25.06,98.487,,95.9014,,25.2691,1457.64,99.1961,,6.88,97.0659,4246.12,84.12,109.828125,,99.76,100.76,104.72,135.81,,5.2856,2421.3259,5567.7318,103.1091,117.0264,102.8714,134.28077,,4.754,1.7810000000000001
2007-08-31,,,,98.8807,23.38,98.5635,,96.3435,,24.4721,1473.99,99.2609,,6.64,97.4583,4294.56,84.14,109.484375,,99.82,101.67,105.21,135.35,,5.2937,2448.5291,5631.2488,103.1337,117.0968,103.8004,134.90909,,4.795,1.821
2007-09-03,,,,,,98.5686,,,,24.1984,,99.282,,,97.5504,4295.99,,,,,,,135.19,,5.2904,,5633.1239,,,,,,,1.835
2007-09-04,,,,98.9238,22.78,98.5756,,96.5293,,23.4818,1489.42,99.2664,,6.91,97.4847,4324.35,83.65,109.53125,,99.28,101.75,104.49,135.3,,5.3084,2474.2016,5670.311,102.942,116.9669,104.518,134.61111,,4.789,1.825
2007-09-05,,,,98.807,24.58,98.575,,96.2811,,25.7805,1472.29,99.2155,,7.31,97.474,4235.41,84.17,110.234375,,99.6,101.7899,104.9,135.64,,5.2188,2446.8782,5553.6883,103.5819,117.3439,104.559,135.1393,,4.705,1.795
2007-09-06,,,,98.7731,23.99,98.4796,,96.398,,25.6304,1478.55,99.148,,7.05,97.3427,4256.12,83.99,109.953125,,99.58,101.73,104.66,135.68,,5.2513,2457.72,5580.8443,103.3604,117.3203,104.4975,134.83012,,4.739,1.792
2007-09-07,,,,98.64,26.23,98.3671,,96.0872,,27.8225,1453.55,98.9909,,7.09,96.9929,4162.42,84.89,111.0,,100.2,100.57,105.23,135.77,,5.109,2416.1736,5457.98,104.4679,118.0508,103.3059,135.56443,,4.614,1.784
2007-09-10,,,,98.5244,27.38,98.2284,,95.8696,,29.4452,1451.7,98.8963,,7.86,96.4796,4136.45,85.08,111.234375,,100.44,101.0,105.54,136.55,,5.0258,2413.1768,5423.9268,104.7018,118.3335,103.7476,135.96379,,4.587,1.717
2007-09-11,,,,98.5934,25.27,98.2593,,96.0717,,27.9485,1471.49,98.9354,,7.51,96.7344,4197.35,84.9,110.859375,,100.26,101.83,104.93,136.1,,5.0778,2446.0783,5503.782,104.4802,118.1214,104.6002,135.17795,,4.631,1.756
2007-09-12,,,,98.699,24.96,98.3012,,96.2748,,27.0705,1471.56,98.9591,,7.53,96.809,4210.69,84.69,110.578125,,100.12,102.29,104.5,136.33,,5.1227,2446.8516,5521.2741,104.2218,117.9565,105.0727,134.62399,,4.664,1.736
2007-09-13,,,,98.8233,24.76,98.4793,,96.6622,,25.9084,1483.95,99.1126,,7.4,97.2559,4249.01,84.19,110.015625,,99.83,101.93,104.35013,136.22,,5.1799,2467.6016,5571.5213,103.6065,117.6148,104.7029,134.43091,,4.731,1.745
2007-09-14,,,,98.9189,24.92,98.5741,,97.103,,26.5545,1484.25,99.1959,,7.54,97.5735,4221.34,84.3,110.125,,99.9,102.89,104.64,135.97,,5.1856,2468.1126,5535.239,103.7419,117.6973,105.6891,134.80435,,4.718,1.767
2007-09-17,,,,98.9015,26.48,98.6058,,97.1641,,29.0329,1476.65,99.2216,,7.44,97.6605,4184.61,84.35,110.0625,,99.94,103.36,104.6,,,5.1975,2455.489,5487.0767,103.8034,117.7444,106.1718,134.75282,,4.726,
2007-09-18,,,,99.2168,20.35,98.8403,,98.1802,,27.6565,1519.78,99.3788,,6.89,98.3094,4264.42,84.26,110.171875,,100.15,104.1,104.85,136.18,,5.1648,2527.2329,5591.7277,103.6926,117.9918,106.932,135.07489,,4.713,1.749
2007-09-19,,,,99.3184,20.03,98.9855,,98.5258,,23.5658,1529.03,99.5447,,6.0,99.6004,4389.33,83.96,109.734375,,100.13,106.09,104.27,135.62,,5.2525,2542.6886,5755.5161,103.3234,117.9683,108.9761,134.32769,,4.765,1.7970000000000002
