Date,TUVIX,FVVIX,TYVIX,USVIX
2003-07-11,,1.333456728,8.025285012000001,11.98143288
2003-07-14,,1.434359195,8.453776846,12.53578347
2003-07-15,,0.495977041,8.201205832000001,12.59176708
2003-07-16,,1.518819102,9.018245494,13.37166305
2003-07-17,,1.552870171,8.94410237,13.39245666
2003-07-18,,,9.75812522,13.06526735
2003-07-21,,,9.745193841,14.35992604
2003-07-22,,,9.553358848,15.25657674
2003-07-23,,,9.757472414,14.40839591
2003-07-24,,,9.344536221,15.17570542
2003-07-25,,,,
2003-07-29,,,,17.11480258
2003-07-30,,1.637852325,12.40328303,17.17350205
2003-07-31,,,,19.48447622
2003-08-01,,2.152157042,12.49796567,18.10644701
2003-08-04,,3.375195055,12.45760036,17.32365045
2003-08-05,,1.5814131790000001,12.18537304,17.48642624
2003-08-06,,3.8899304669999997,11.79045612,17.24084205
2003-08-07,,1.4533323009999999,11.11915335,16.38456304
2003-08-08,,1.3667410119999999,11.70142993,16.16337218
2003-08-11,,2.0016069830000003,12.08584826,17.32483747
2003-08-12,,1.619987165,11.16983542,16.79311974
2003-08-13,,2.081205288,13.26153403,19.05035345
2003-08-14,,3.390422085,13.501212099999998,19.27601296
2003-08-15,,,12.94074261,18.47013673
2003-08-18,,,11.83601324,17.61103308
2003-08-19,,,11.82123727,17.16988011
2003-08-20,,,12.31734038,17.97485668
2003-08-21,,,13.75819276,19.49064102
2003-08-22,,,,
2003-08-25,,2.184246627,13.32703221,19.87990331
2003-08-26,,2.089487243,12.48110703,18.57280078
2003-08-27,,,12.04424504,17.88507807
2003-08-28,,2.0695074,11.65967897,16.83565142
2003-08-29,,1.4925414780000001,11.283368199999998,16.64539029
2003-09-02,,,12.39379936,18.07494023
2003-09-03,,,12.02231877,17.70840702
2003-09-04,,1.5394608109999999,11.45185522,16.66233657
2003-09-05,,1.074544013,11.28172658,15.71441746
2003-09-08,,1.159882777,11.08348139,16.084245499999998
2003-09-09,,1.372323349,11.85965557,16.69000382
2003-09-10,,1.7879656030000002,10.41603933,16.4159918
2003-09-11,,1.920952531,10.62457134,16.20143039
2003-09-12,,1.795323587,10.795797199999999,15.65640537
2003-09-15,,1.016157942,10.93601096,16.35688473
2003-09-16,,1.169428081,11.02565891,16.17167243
2003-09-17,,1.770611639,10.52784912,15.90833858
2003-09-18,,1.8918334909999999,10.91002755,15.89355505
2003-09-19,,,11.01844753,16.47654369
2003-09-22,,,11.17006825,17.89900744
2003-09-23,,,10.968943199999998,17.69953964
2003-09-24,,,10.93124908,16.90516356
2003-09-25,,,10.60720906,16.89781945
2003-09-26,,,,
2003-09-29,,1.7965680259999999,10.21827255,16.57698253
2003-09-30,,1.8229289690000001,10.34962961,16.57572417
2003-10-01,,2.513225494,10.37837408,16.616507199999997
2003-10-02,,1.950426116,10.8885608,16.83958783
2003-10-03,,2.047373777,11.42397011,17.34875627
2003-10-06,,1.230996204,11.12456474,17.3804363
2003-10-07,,1.841609496,10.93809187,17.22992626
2003-10-08,,1.830839348,10.46704448,16.61401423
2003-10-09,,1.01310788,10.67038499,16.85709769
2003-10-10,,1.160006423,10.4039978,16.39737146
2003-10-14,,1.235021663,11.33384349,17.57843616
2003-10-15,,,10.99228457,17.24873112
2003-10-16,,1.458674553,11.54521542,17.39975258
2003-10-17,,,10.98102621,17.17568581
2003-10-20,,,11.68504124,17.49888
2003-10-21,,,10.8309766,16.83632815
2003-10-22,,,10.48910053,17.03944797
2003-10-23,,,10.65616202,16.54043339
2003-10-24,,,,
2003-10-27,,1.314422413,11.78823983,16.78061403
2003-10-28,,6.399999521,10.34268901,16.27185829
2003-10-29,,1.7301988080000001,10.45053851,15.82787699
2003-10-30,,1.230769376,11.13061263,17.00214874
2003-10-31,,1.355773265,10.27549643,16.14728898
2003-11-03,,,11.09801125,16.70284616
2003-11-04,,1.460186776,10.61529205,16.30724173
2003-11-05,,,10.88465171,16.06341024
2003-11-06,,1.952623035,11.38457254,16.38584265
2003-11-07,,3.00253514,10.68103796,15.48987758
2003-11-10,,1.495791741,10.84006556,16.05546554
2003-11-12,,1.402688063,9.996214521,15.35347111
2003-11-13,,,9.986712616,15.41455883
2003-11-14,,,10.21906024,14.844691599999999
2003-11-17,,,10.0016962,14.93840705
2003-11-18,,,9.858351192,15.03141335
2003-11-19,,,10.20090778,14.99770181
2003-11-20,,,9.607828911,14.80487762
2003-11-21,,,,
2003-11-24,,,9.12473299,14.21375752
2003-11-25,,,8.31179987,13.17698651
2003-11-26,,,8.942264938,13.00647826
2003-11-28,,,9.541542398999999,13.63821462
2003-12-01,,,9.206833514,14.07260783
2003-12-02,,,10.95175912,13.95572123
2003-12-03,,,9.494509809,13.44591361
2003-12-04,,1.188742916,10.25785974,13.60112307
2003-12-05,,0.895032652,9.780113055,13.05814862
2003-12-08,,1.78317216,9.931256222,14.49333016
2003-12-09,,1.738604405,9.521231893,13.49919367
2003-12-10,,0.8693486340000001,9.813489889,12.51912818
2003-12-11,,0.788741435,8.891358794,12.45042085
2003-12-12,,0.7979113720000001,9.005715815,12.48676371
2003-12-15,,1.688574936,9.543237721,13.04916384
2003-12-16,,,9.357225193,12.85414991
2003-12-17,,1.621102772,8.898951254,13.13731177
2003-12-18,,,9.065889884,12.17565852
2003-12-19,,,9.326163751000001,13.36932558
2003-12-22,,,9.957579137,14.17788803
2003-12-23,,,10.05021391,13.65731413
2003-12-24,,,9.240430267999999,13.11086857
2003-12-26,,,,
2003-12-29,,1.7898075759999998,9.468192156,14.09976452
2003-12-30,,1.084255194,9.759399607,13.86661809
2003-12-31,,1.8128536830000002,9.870834022999999,14.31794655
2004-01-02,,1.823454525,9.86800153,14.65110578
2004-01-05,,1.7960433230000001,9.985016539,14.871094199999998
2004-01-06,,1.6700453180000001,9.236990257999999,13.46549166
2004-01-07,,1.640319604,9.421380662999999,12.59488866
2004-01-08,,0.8536336729999999,10.48048555,13.47517526
2004-01-09,,1.558808133,9.25289121,12.04514234
2004-01-12,,,9.542869976,12.44994803
2004-01-13,,,9.132920783,12.78026294
2004-01-14,,,9.455832825,13.25921881
2004-01-15,,,9.251152334,13.15652294
2004-01-16,,,9.158281491,13.12363877
2004-01-20,,,10.10858648,13.95359658
2004-01-21,,,9.21150309,13.05825267
2004-01-22,,,9.68418419,12.38088421
2004-01-23,,,,
2004-01-26,,0.30410955300000003,11.54170633,14.55768712
2004-01-27,,,9.999448807,14.12820921
2004-01-28,,0.885231819,10.35438187,14.16940491
2004-01-29,,1.692006317,10.08203331,14.36295562
2004-01-30,,0.7650278159999999,10.13081327,13.938359599999998
2004-02-02,,0.798741555,10.06485554,14.46920741
2004-02-03,,1.724101514,10.27159518,14.12394488
2004-02-04,,1.7600424159999999,10.48108253,14.70272183
2004-02-05,,1.794969878,10.71689194,15.25246253
2004-02-06,,1.422529678,9.610431875,13.42115292
2004-02-09,,,9.438339969,13.21846268
2004-02-10,,1.6395639780000002,9.357295034,14.21017451
2004-02-11,,,8.385995454,12.23151338
2004-02-12,,,8.771922559,12.36315871
2004-02-13,,,7.896627341,12.11709548
2004-02-17,,,7.743159148999999,11.7988202
2004-02-18,,,7.816470641,11.75255733
2004-02-19,,,7.76149493,11.97431859
2004-02-20,,,,
2004-02-23,,,7.2151719,11.58655431
2004-02-24,,1.3853978130000002,9.245347925,11.32348978
2004-02-25,,1.315621652,7.940034187,11.58503573
2004-02-26,,1.408933828,8.048256964,11.99542373
2004-02-27,,,7.7272185989999995,11.27116111
2004-03-01,,,8.153208045,11.92039986
2004-03-02,,0.549425707,8.254919285,12.85396355
2004-03-03,,0.719013745,8.252262506000001,13.18861303
2004-03-04,,1.512203065,8.506350524,12.14902339
2004-03-05,,1.27641807,7.186866492,10.65507713
2004-03-08,,1.2930988190000001,7.143368925,11.48598039
2004-03-09,,0.957503077,7.7463585770000005,11.34020993
2004-03-10,,1.4107813009999999,8.236129497,11.81587127
2004-03-11,,1.4324421619999999,8.239374681000001,11.78059504
2004-03-12,,1.4485063580000002,8.463554605,12.049019
2004-03-15,,1.515564752,8.583915021000001,12.77066307
2004-03-16,,,7.4493806739999995,12.33580228
2004-03-17,,,7.766500102,12.49714913
2004-03-18,,,8.455972462,12.35295175
2004-03-19,,,9.40924654,12.07281357
2004-03-22,,,7.815082017999999,12.14128185
2004-03-23,,,7.729802371,11.96617825
2004-03-24,,,7.599377631,12.10706374
2004-03-25,,,7.818245405,12.4289451
2004-03-26,,,,
2004-03-29,,1.63810629,8.911916835,13.34050968
2004-03-30,,1.594549196,9.136428063,13.30663083
2004-03-31,,1.604846662,8.668087378,12.8138367
2004-04-01,,1.75001414,9.781347213,14.21608618
2004-04-02,,0.8404483620000001,9.504466738,13.92482374
2004-04-05,,1.712627694,9.783928241,14.58969726
2004-04-06,,0.245420417,8.851970589,12.71697214
2004-04-07,,,8.796188791,12.46823301
2004-04-08,,1.5653153819999999,9.05430029,13.17533067
2004-04-12,,1.637783096,9.156221976,14.34571925
2004-04-13,,,10.24403441,14.602307000000001
2004-04-14,,,9.16962711,13.78079149
2004-04-15,,,9.384300644,14.32127479
2004-04-16,,,9.229767512999999,13.88886512
2004-04-19,,,9.028553937,14.31958632
2004-04-20,,,9.674807057,14.17325265
2004-04-21,,,9.801999375,13.68188828
2004-04-22,,,8.297258111,13.31904608
2004-04-23,,,,
2004-04-26,,,9.881993765,13.76623004
2004-04-27,,1.104752529,9.521464596,13.74165599
2004-04-28,,,10.214174,14.35799904
2004-04-29,,,,14.37380027
2004-04-30,,1.1781795720000001,10.08223103,14.14906675
2004-05-03,,1.373577913,10.48732839,14.69231706
2004-05-04,,1.4522217519999998,,14.971252999999999
2004-05-05,,,,15.03463381
2004-05-06,,2.0277979719999997,10.82853754,15.97355405
2004-05-07,,,9.130352645,13.340407199999998
2004-05-10,,,9.151217583,13.34987337
2004-05-11,,,8.686575562,13.02556071
2004-05-12,,,8.902772899,13.29195928
2004-05-13,,,9.531715494,13.63272006
2004-05-14,,,8.731096239,13.0491064
2004-05-17,,,9.092117668,13.42672153
2004-05-18,,,9.168175791,12.75297605
2004-05-19,,,8.608124941,13.57433572
2004-05-20,,,9.275728919,13.3292046
2004-05-21,,,,
2004-05-24,,1.5940583190000002,8.69745132,12.04299368
2004-05-25,,1.570567474,8.461194063999999,12.29681259
2004-05-26,,1.616790474,7.853601166,12.27630831
2004-05-27,,1.500064225,8.409667701,12.18494956
2004-05-28,,1.619195086,8.108142792,12.00457806
2004-06-01,,1.572401496,8.626819499,13.36790362
2004-06-02,,0.673458661,8.813679517999999,12.97435181
2004-06-03,,0.695450142,8.557282784,12.78962084
2004-06-04,,1.360457355,,11.65652917
2004-06-07,,0.7312270190000001,7.703458346000001,11.02710659
2004-06-08,,,7.688471955,11.35440022
2004-06-09,,,7.2265131579999995,11.79938657
2004-06-10,,1.373135775,7.703564929,11.30491635
2004-06-11,,1.39966306,7.846984496,11.49055574
2004-06-14,,1.5333181009999999,8.535539395,12.69045766
2004-06-15,,,8.781365567,11.3152007
2004-06-16,,,7.412891584,11.40297235
2004-06-17,,,7.5086534579999995,10.65237015
2004-06-18,,,7.047278757000001,10.37385304
2004-06-21,,,9.067165289,10.62385231
2004-06-22,,,7.743344259,10.76202417
2004-06-23,,,9.616112082,11.21781439
2004-06-24,,,8.014861831000001,11.69956448
2004-06-25,,,,
2004-06-28,,,7.878272796,11.92511878
2004-06-29,,1.471287105,8.420185523999999,11.16894223
2004-06-30,,1.354730271,7.5441736189999995,10.5267775
2004-07-01,,1.2424070759999999,7.585415684,10.84350994
2004-07-02,,1.20378887,7.0297195189999995,9.784070273
2004-07-06,,1.3025643279999999,7.17446131,10.48193227
2004-07-07,,1.299487649,6.906048713,10.30901945
2004-07-08,,,7.407802907000001,10.4375844
2004-07-09,,,7.552625129,10.99355067
2004-07-12,,,8.12524492,11.06988683
2004-07-13,,1.542876201,7.909937466000001,11.55820113
2004-07-14,,,7.7422518810000005,11.58294091
2004-07-15,,,7.720143844,11.53444397
2004-07-16,,,7.305268197,10.8170644
2004-07-19,,,7.54574225,11.08147699
2004-07-20,,,9.032926567999999,10.73156724
2004-07-21,,,7.2239706660000005,10.97071472
2004-07-22,,,7.663675813999999,10.518569300000001
2004-07-23,,,,
2004-07-26,,,7.939828726,10.88210457
2004-07-27,,,8.568021078,11.71801997
2004-07-28,,,8.312935557000001,11.776815800000001
2004-07-29,,1.391159524,8.337122111000001,11.74527456
2004-07-30,,,8.177695683,11.35877905
2004-08-02,,1.450593746,8.49484617,11.44663674
2004-08-03,,1.248045005,8.201253229,12.08459514
2004-08-04,,1.256773359,8.378740846,12.02431103
2004-08-05,,0.18731100399999998,8.459622308,12.18990073
2004-08-06,,,8.309269295,10.91148505
2004-08-09,,,7.406911032000001,11.05954974
2004-08-10,,,7.716726695,10.53627813
2004-08-11,,1.308829716,7.481528168,11.18956181
2004-08-12,,,7.0777165470000005,10.48365277
2004-08-13,,,7.421411024,10.11392552
2004-08-16,,,7.0883073539999994,10.82431631
2004-08-17,,,8.248377515,10.6766618
2004-08-18,,,8.276675357,11.34713974
2004-08-19,,,8.299929913,11.17780386
2004-08-20,,,9.25819883,11.25082836
2004-08-23,,,7.778204415,11.6829604
2004-08-24,,,7.868381097,11.80885405
2004-08-25,,,7.722992781,11.65583588
2004-08-26,,,8.081533926,10.78701067
2004-08-27,,,,
2004-08-30,,0.5622956410000001,7.965926627000001,10.79888598
2004-08-31,,1.6396824669999999,8.166667295,11.15506483
2004-09-01,,1.671807784,8.686137963,11.7084559
2004-09-02,,0.950385055,8.860226661,12.41961745
2004-09-03,,,6.539561203,9.880574142999999
2004-09-07,,1.334527858,7.106002921,9.968491336
2004-09-08,,1.326015783,6.7693129270000005,9.996811737
2004-09-09,,,6.658102115,9.483033345
2004-09-10,,,6.46040899,9.252732768
2004-09-13,,,7.068035279,9.978646856000001
2004-09-14,,,7.093144352,9.713417862
2004-09-15,,,6.606616152000001,9.564680214
2004-09-16,,,6.736396032999999,9.578350061
2004-09-17,,,7.2618085820000005,10.0146315
2004-09-20,,,6.764556269,10.18400117
2004-09-21,,,6.479666606,9.632492195
2004-09-22,,,7.273225802000001,10.30533118
2004-09-23,,,7.0918145489999995,10.43204789
2004-09-24,,,,
2004-09-27,,1.3597333090000001,7.6011841989999995,10.75327041
2004-09-28,,1.363137759,7.152107841,10.56706253
2004-09-29,,1.289099798,7.449498747000001,10.22207434
2004-09-30,,1.286307666,7.400029808999999,9.911594718
2004-10-01,,,7.022107592999999,10.04551966
2004-10-04,,,6.7798212520000005,10.28704746
2004-10-05,,1.223195753,6.7051237189999995,10.09096678
2004-10-06,,,7.585077986,10.06031038
2004-10-07,,1.32583386,7.724535102999999,10.66144155
2004-10-08,,,7.2829098960000005,8.400702394
2004-10-12,,,7.078766298,9.876707506
2004-10-13,,,6.441155406,9.476294314
2004-10-14,,,7.730974911000001,9.33642319
2004-10-15,,,6.447186957,9.680665245
2004-10-18,,,6.472162121,9.516319196
2004-10-19,,,6.602659837000001,9.579433266
2004-10-20,,,7.2763695010000005,10.12926562
2004-10-21,,,7.135500215,9.839866833
2004-10-22,,,,
2004-10-25,,1.205548179,7.323020962,9.553197037
2004-10-26,,1.2033917859999999,7.3153923270000005,10.42121162
2004-10-27,,1.236494027,7.067488318,10.73536332
2004-10-28,,1.248137271,7.181668276,10.88694089
2004-10-29,,,8.84877098,10.83318972
2004-11-01,,1.2043220540000001,7.849184665,11.1886156
2004-11-02,,1.070884388,7.331367275,11.16944198
2004-11-03,,,7.156758401,10.57695024
2004-11-04,,0.900618583,7.01901437,10.42278205
2004-11-05,,1.12281978,6.795184594,9.677897262
2004-11-08,,,6.843937271000001,9.963495811
2004-11-09,,,6.781915327999999,9.777530932000001
2004-11-10,,,6.290187747,9.18927044
2004-11-12,,,6.611416274,10.02028514
2004-11-15,,,6.6690287989999995,10.23509997
2004-11-16,,,7.007093834,9.793475135
2004-11-17,,,6.335077431,9.616167723
2004-11-18,,,6.200310346,9.654640883999999
2004-11-19,,,6.795763741,10.00489462
2004-11-22,,,6.949176297,9.157625735
2004-11-23,,,6.925818174,9.931122052000001
2004-11-24,,,6.8153737229999996,9.246916207
2004-11-26,,,,
2004-11-29,,,,11.83362087
2004-11-30,,,,11.0656961
2004-12-01,,,,11.41995463
2004-12-02,,1.293282035,,10.73872276
2004-12-03,,,6.066667281,8.896179318
2004-12-06,,,6.057186464,9.10286912
2004-12-07,,,5.729074234,8.928988011
2004-12-08,,,5.455434007999999,8.837050687
2004-12-09,,,5.684687081,9.166393803
2004-12-10,,,5.730941833999999,9.282798512000001
2004-12-13,,,5.826888122000001,9.623204858
2004-12-14,,,6.15895017,9.172739115
2004-12-15,,,6.197526591,9.719071292
2004-12-16,,,6.294623833999999,10.408216
2004-12-17,,,6.196293025,9.792184819
2004-12-20,,,5.976693466,9.575249806
2004-12-21,,,5.854431699,9.711362845
2004-12-22,,,5.780137195,9.288840797999999
2004-12-23,,,,
2004-12-27,,,6.785243137,10.00865806
2004-12-28,,,6.4457850720000005,9.780707316
2004-12-29,,1.163497345,6.625574199,10.69186923
2004-12-30,,,7.084418125,10.5148347
2004-12-31,,1.09719575,6.88142768,10.450579699999999
2005-01-03,,,6.837654631,11.20342322
2005-01-04,,1.128047067,6.457050299,10.80656035
2005-01-05,,1.1183405690000001,6.319184358999999,10.14520276
2005-01-06,,1.13520789,6.787827905,10.36763242
2005-01-07,,,5.895190426,9.651136051
2005-01-10,,,6.063282586000001,9.873149515
2005-01-11,,,6.321604047999999,10.10164739
2005-01-12,,,6.257329747999999,10.07717072
2005-01-13,,,6.339159725,9.960392736000001
2005-01-14,,,6.272057418999999,9.70815803
2005-01-18,,,6.6520212370000005,10.60186778
2005-01-19,,,6.528050202,10.42910195
2005-01-20,,,6.067585673,10.14876251
2005-01-21,,,,
2005-01-24,,,6.096849477999999,10.14589667
2005-01-25,,,6.427009341000001,10.34684207
2005-01-26,,,6.492684286,10.41261101
2005-01-27,,1.0151527120000001,6.711990707999999,10.35264118
2005-01-28,,,6.0220964729999995,9.909833957
2005-01-31,,,6.110981002000001,10.19549647
2005-02-01,,,5.916578737999999,9.5947595
2005-02-02,,,5.848521466,9.347390396
2005-02-03,,,5.964407692999999,9.21257521
2005-02-04,,,5.752740641,8.538389597
2005-02-07,,,5.657117371,8.492882104
2005-02-08,,,5.7299637070000005,8.746809407999999
2005-02-09,,,6.236650132,9.724117655
2005-02-10,,,6.264411328,9.969920961
2005-02-11,,,6.369384877999999,9.642616858
2005-02-14,,,6.334166737,10.0818491
2005-02-15,,,6.412604265,10.0678125
2005-02-16,,,5.422366493999999,10.25192471
2005-02-17,,,5.321681173,9.153358426
2005-02-18,,,,
2005-02-22,,1.000344232,5.819812092,10.15125867
2005-02-23,,0.9636468909999999,5.585718172999999,9.542400561000001
2005-02-24,,0.975951792,5.555486741,9.438080584
2005-02-25,,,5.76720325,8.934779934
2005-02-28,,,,9.881114762000001
2005-03-01,,1.116218398,,9.454994045
2005-03-02,,1.146057752,,9.509519939
2005-03-03,,1.1469579779999999,6.93924106,9.628228629
2005-03-04,,,5.256207363,8.42961949
2005-03-07,,,5.107746746,8.041324433
2005-03-08,,,5.832309376,8.558929694
2005-03-09,,,,9.759150087
2005-03-10,,,5.869419278,9.024615535
2005-03-11,,,6.4337139720000005,10.12969174
2005-03-14,,,6.737601594,10.19551427
2005-03-15,,,6.527399367999999,10.32901273
2005-03-16,,,6.76079998,10.14328028
2005-03-17,,,6.287235461,9.92381025
2005-03-18,,,6.1797940989999995,9.977103997
2005-03-21,,,6.329719511,11.18584195
2005-03-22,,,6.259494019,9.834666282
2005-03-23,,,6.12480712,9.978581241
2005-03-24,,,,
2005-03-28,,,6.4249679120000005,10.24981885
2005-03-29,,1.1187367259999998,6.828459745,9.645424095
2005-03-30,,1.132015688,6.78828023,9.971940815
2005-03-31,,1.080664428,6.065894782999999,9.326124362
2005-04-01,,,6.346380021,8.746133892000001
2005-04-04,,,5.773152922,9.056860469
2005-04-05,,,5.901734667,9.030032794
2005-04-06,,,5.914093522999999,8.986548402999999
2005-04-07,,,6.200053157999999,8.998649687
2005-04-08,,,5.777274983,8.830721941
2005-04-11,,,6.19154849,9.414925729
2005-04-12,,,5.739321342,8.93115684
2005-04-13,,,5.72225452,8.749539131
2005-04-14,,,5.747469428,9.969885083
2005-04-15,,,6.656280896,10.21363987
2005-04-18,,,6.53713305,9.982743475
2005-04-19,,,6.446210132,8.824356813
2005-04-20,,,6.25990568,8.831073841
2005-04-21,,,6.9208278739999995,9.649933047000001
2005-04-22,,,,
2005-04-25,,,6.140542722999999,9.024654286
2005-04-26,,0.867463167,6.568483317999999,9.129055085
2005-04-27,,,6.110482296,9.041033924
2005-04-28,,0.782493889,6.3393922510000005,9.179971287
2005-04-29,,,6.634485242,9.939800585
2005-05-02,,,7.193257318,9.821272101
2005-05-03,,,6.081995385,9.681726252999999
2005-05-04,,,6.34050851,9.644181713
2005-05-05,,,6.479986133,9.572121194
2005-05-06,,,5.889647216,9.249327179
2005-05-09,,,6.109800227999999,9.144136304
2005-05-10,,,7.247518691000001,9.045135904
2005-05-11,,,6.559328024,9.734269641000001
2005-05-12,,,6.304086186,9.448862007
2005-05-13,,,6.237078603,9.670722041
2005-05-16,,,6.240866243999999,9.829744133
2005-05-17,,,6.082796416,10.14231511
2005-05-18,,,6.043869182999999,8.880961836
2005-05-19,,,5.518110337,8.950642731
2005-05-20,,,,
